city,station_id,date,temp_max,temp_min,precipitation,extreme_heat_flag
Houston,USW00012960,2023-07-13,99,82,0.0,0
Houston,USW00012960,2023-07-14,98,81,0.0,0
Houston,USW00012960,2023-07-15,99,81,0.0,0
Houston,USW00012960,2023-07-16,99,80,0.0,0
Houston,USW00012960,2023-07-17,99,81,0.0,0
Houston,USW00012960,2023-07-18,100,81,0.0,1
Houston,USW00012960,2023-07-19,100,80,0.0,1
Houston,USW00012960,2023-07-20,99,79,0.0,0
Houston,USW00012960,2023-07-21,99,78,0.0,0
Houston,USW00012960,2023-07-22,101,78,0.0,1
Houston,USW00012960,2023-07-23,100,75,0.0,1
Houston,USW00012960,2023-07-24,99,74,0.0,0
Houston,USW00012960,2023-07-25,98,75,0.0,0
Houston,USW00012960,2023-07-26,99,76,0.0,0
Houston,USW00012960,2023-07-27,97,75,0.0,0
Houston,USW00012960,2023-07-28,97,74,0.0,0
Houston,USW00012960,2023-07-29,98,75,0.0,0
Houston,USW00012960,2023-07-30,101,77,0.0,1
Houston,USW00012960,2023-07-31,103,80,0.0,1
Houston,USW00012960,2023-08-01,102,82,0.0,1
Houston,USW00012960,2023-08-02,102,78,0.0,1
Houston,USW00012960,2023-08-03,102,78,0.0,1
Houston,USW00012960,2023-08-04,102,82,0.0,1
Houston,USW00012960,2023-08-05,103,81,0.0,1
Houston,USW00012960,2023-08-06,102,82,0.0,1
Houston,USW00012960,2023-08-07,101,82,0.0,1
Houston,USW00012960,2023-08-08,102,82,0.0,1
Houston,USW00012960,2023-08-09,101,83,0.0,1
Houston,USW00012960,2023-08-10,103,82,0.0,1
Houston,USW00012960,2023-08-11,103,83,0.0,1
Houston,USW00012960,2023-08-12,103,83,0.0,1
Houston,USW00012960,2023-08-13,103,81,0.0,1
Houston,USW00012960,2023-08-14,104,81,0.0,1
Houston,USW00012960,2023-08-15,105,83,0.0,1
Houston,USW00012960,2023-08-16,101,73,0.0,1
Houston,USW00012960,2023-08-17,105,72,0.0,1
Houston,USW00012960,2023-08-18,103,81,0.0,1
Houston,USW00012960,2023-08-19,103,81,0.0,1
Houston,USW00012960,2023-08-20,108,82,0.0,1
Houston,USW00012960,2023-08-21,102,78,0.0,1
Houston,USW00012960,2023-08-22,97,82,0.0,0
Houston,USW00012960,2023-08-23,103,78,0.0,1
Houston,USW00012960,2023-08-24,109,80,0.01,1
Houston,USW00012960,2023-08-25,102,77,0.0,1
Houston,USW00012960,2023-08-26,104,78,0.0,1
Houston,USW00012960,2023-08-27,109,78,0.0,1
Houston,USW00012960,2023-08-28,99,77,0.0,0
Houston,USW00012960,2023-08-29,99,78,0.0,0
Houston,USW00012960,2023-08-30,101,72,0.0,1
Houston,USW00012960,2023-08-31,100,70,0.0,1
Houston,USW00012960,2023-09-01,102,72,0.0,1
Houston,USW00012960,2023-09-02,103,75,0.0,1
Houston,USW00012960,2023-09-03,100,79,0.0,1
Houston,USW00012960,2023-09-04,96,79,0.11,0
Houston,USW00012960,2023-09-05,101,83,0.0,1
Houston,USW00012960,2023-09-06,103,77,0.0,1
Houston,USW00012960,2023-09-07,104,81,0.0,1
Houston,USW00012960,2023-09-08,106,80,0.0,1
Houston,USW00012960,2023-09-09,97,71,0.34,0
Houston,USW00012960,2023-09-10,97,70,0.0,0
Houston,USW00012960,2023-09-11,96,67,0.0,0
Houston,USW00012960,2023-09-12,97,72,0.0,0
Houston,USW00012960,2023-09-13,95,76,0.0,0
Houston,USW00012960,2023-09-14,86,71,2.2,0
Houston,USW00012960,2023-09-15,91,71,0.02,0
Houston,USW00012960,2023-09-16,92,73,0.04,0
Houston,USW00012960,2023-09-17,95,73,0.0,0
Houston,USW00012960,2023-09-18,94,69,0.0,0
Houston,USW00012960,2023-09-19,93,68,0.0,0
Houston,USW00012960,2023-09-20,93,71,0.0,0
Houston,USW00012960,2023-09-21,97,75,0.0,0
Houston,USW00012960,2023-09-22,97,75,0.0,0
Houston,USW00012960,2023-09-23,97,75,0.0,0
Houston,USW00012960,2023-09-24,98,77,0.0,0
Houston,USW00012960,2023-09-25,97,73,0.06,0
Houston,USW00012960,2023-09-26,93,71,0.0,0
Houston,USW00012960,2023-09-27,96,72,0.0,0
Houston,USW00012960,2023-09-28,95,74,0.0,0
Houston,USW00012960,2023-09-29,94,74,0.0,0
Houston,USW00012960,2023-09-30,95,73,0.0,0
Houston,USW00012960,2023-10-01,96,71,0.0,0
Houston,USW00012960,2023-10-02,94,71,0.0,0
Houston,USW00012960,2023-10-03,80,73,1.17,0
Houston,USW00012960,2023-10-04,87,77,0.69,0
Houston,USW00012960,2023-10-05,81,71,1.14,0
Houston,USW00012960,2023-10-06,87,68,0.0,0
Houston,USW00012960,2023-10-07,76,61,0.0,0
Houston,USW00012960,2023-10-08,76,53,0.0,0
Houston,USW00012960,2023-10-09,83,55,0.0,0
Houston,USW00012960,2023-10-10,82,63,0.0,0
Houston,USW00012960,2023-10-11,72,60,0.39,0
Houston,USW00012960,2023-10-12,81,59,0.0,0
Houston,USW00012960,2023-10-13,90,65,0.0,0
Houston,USW00012960,2023-10-14,77,60,0.0,0
Houston,USW00012960,2023-10-15,74,55,0.0,0
Houston,USW00012960,2023-10-16,71,51,0.0,0
Houston,USW00012960,2023-10-17,74,47,0.0,0
Houston,USW00012960,2023-10-18,83,50,0.0,0
Houston,USW00012960,2023-10-19,87,59,0.0,0
Houston,USW00012960,2023-10-20,92,59,0.0,0
Houston,USW00012960,2023-10-21,93,60,0.0,0
Houston,USW00012960,2023-10-22,87,67,0.0,0
Houston,USW00012960,2023-10-23,87,71,0.02,0
Houston,USW00012960,2023-10-24,87,71,0.0,0
Houston,USW00012960,2023-10-25,86,71,0.0,0
Houston,USW00012960,2023-10-26,84,73,0.51,0
Houston,USW00012960,2023-10-27,87,74,0.0,0
Houston,USW00012960,2023-10-28,87,72,0.0,0
Houston,USW00012960,2023-10-29,89,53,0.0,0
Houston,USW00012960,2023-10-30,53,46,0.15,0
Houston,USW00012960,2023-10-31,62,46,0.0,0
Houston,USW00012960,2023-11-01,62,40,0.0,0
Houston,USW00012960,2023-11-02,67,37,0.0,0
Houston,USW00012960,2023-11-03,76,44,0.0,0
Houston,USW00012960,2023-11-04,80,54,0.0,0
Houston,USW00012960,2023-11-05,83,58,0.0,0
Houston,USW00012960,2023-11-06,83,58,0.0,0
Houston,USW00012960,2023-11-07,87,62,0.0,0
Houston,USW00012960,2023-11-08,85,66,0.0,0
Houston,USW00012960,2023-11-09,85,63,0.59,0
Houston,USW00012960,2023-11-10,69,54,0.38,0
Houston,USW00012960,2023-11-11,59,55,0.0,0
Houston,USW00012960,2023-11-12,68,58,0.17,0
Houston,USW00012960,2023-11-13,62,59,0.57,0
Houston,USW00012960,2023-11-14,73,58,0.0,0
Houston,USW00012960,2023-11-15,75,54,0.0,0
Houston,USW00012960,2023-11-16,66,58,0.0,0
Houston,USW00012960,2023-11-17,78,57,0.0,0
Houston,USW00012960,2023-11-18,75,57,0.0,0
Houston,USW00012960,2023-11-19,73,53,0.0,0
Houston,USW00012960,2023-11-20,82,65,0.04,0
Houston,USW00012960,2023-11-21,65,47,0.0,0
Houston,USW00012960,2023-11-22,60,43,0.0,0
Houston,USW00012960,2023-11-23,56,40,0.03,0
Houston,USW00012960,2023-11-24,68,45,0.0,0
Houston,USW00012960,2023-11-25,67,44,0.0,0
Houston,USW00012960,2023-11-26,61,45,0.06,0
Houston,USW00012960,2023-11-27,60,39,0.0,0
Houston,USW00012960,2023-11-28,63,43,0.0,0
Houston,USW00012960,2023-11-29,67,40,0.0,0
Houston,USW00012960,2023-11-30,70,58,0.52,0
Houston,USW00012960,2023-12-01,74,62,0.45,0
Houston,USW00012960,2023-12-02,65,54,0.0,0
Houston,USW00012960,2023-12-03,73,49,0.0,0
Houston,USW00012960,2023-12-04,71,48,0.0,0
Houston,USW00012960,2023-12-05,72,44,0.0,0
Houston,USW00012960,2023-12-06,68,44,0.0,0
Houston,USW00012960,2023-12-07,72,42,0.0,0
Houston,USW00012960,2023-12-08,78,61,0.04,0
Houston,USW00012960,2023-12-09,81,59,0.11,0
Houston,USW00012960,2023-12-10,60,39,0.0,0
Houston,USW00012960,2023-12-11,64,33,0.0,0
Houston,USW00012960,2023-12-12,67,41,0.0,0
Houston,USW00012960,2023-12-13,57,45,0.01,0
Houston,USW00012960,2023-12-14,73,52,0.0,0
Houston,USW00012960,2023-12-15,68,57,1.01,0
Houston,USW00012960,2023-12-16,63,49,0.06,0
Houston,USW00012960,2023-12-17,68,40,0.0,0
Houston,USW00012960,2023-12-18,74,43,0.0,0
Houston,USW00012960,2023-12-19,65,41,0.0,0
Houston,USW00012960,2023-12-20,70,48,0.0,0
Houston,USW00012960,2023-12-21,65,55,0.0,0
Houston,USW00012960,2023-12-22,72,56,0.0,0
Houston,USW00012960,2023-12-23,75,64,0.16,0
Houston,USW00012960,2023-12-24,68,54,0.73,0
Houston,USW00012960,2023-12-25,58,46,0.0,0
Houston,USW00012960,2023-12-26,58,39,0.0,0
Houston,USW00012960,2023-12-27,66,43,0.0,0
Houston,USW00012960,2023-12-28,58,39,0.0,0
Houston,USW00012960,2023-12-29,56,37,0.0,0
Houston,USW00012960,2023-12-30,66,35,0.0,0
Houston,USW00012960,2023-12-31,73,38,0.0,0
